pID;block;trial;citynumber.100.Reset.;In.1..Out.0..Reset.3.;time
tsp17;1;23; 18;1; 8,4727860
tsp17;1;23;  0;1; 9,5070100
tsp17;1;23; 11;1;10,0902500
tsp17;1;23;  2;1;10,3416200
tsp17;1;23;  3;1;10,8069600
tsp17;1;23; 16;1;11,3389900
tsp17;1;23;  7;1;12,0720400
tsp17;1;23; 12;1;13,4065100
tsp17;1;23;  5;1;13,7556200
tsp17;1;23; 14;1;14,2382500
tsp17;1;23; 17;1;14,6550200
tsp17;1;23; 13;1;14,9048600
tsp17;1;23;  9;1;15,4056500
tsp17;1;23; 15;1;16,2734800
tsp17;1;23;  8;1;16,8393200
tsp17;1;23;  1;1;17,4061800
tsp17;1;23;  4;1;17,9889300
tsp17;1;23;  4;0;30,3199200
tsp17;1;23;  1;0;34,0190400
tsp17;1;23;  1;1;34,9518500
tsp17;1;23;  4;1;35,5357300
tsp17;1;24;  6;1; 6,5685080
tsp17;1;24; 18;1; 7,1999590
tsp17;1;24; 18;0; 9,8351860
tsp17;1;24; 15;1;10,2352700
tsp17;1;24; 18;1;10,6170100
tsp17;1;24; 18;0;10,9492700
tsp17;1;24; 18;1;11,7006500
tsp17;1;24; 13;1;12,1658100
tsp17;1;24;  0;1;12,8844700
tsp17;1;24;  8;1;14,5000800
tsp17;1;24; 12;1;17,6492100
tsp17;1;24; 10;1;18,4313800
tsp17;1;24; 11;1;18,8313400
tsp17;1;24; 19;1;19,3490500
tsp17;1;24;  7;1;19,6644700
tsp17;1;24; 17;1;20,1644200
tsp17;1;24;  4;1;20,6975600
tsp17;1;24;  2;1;21,2807000
tsp17;1;24; 14;1;21,8318000
tsp17;1;24;  9;1;22,5657500
tsp17;1;24; 16;1;22,8650300
tsp17;1;24;  1;1;23,2471300
tsp17;1;24;  5;1;23,6809700
tsp17;1;24;  3;1;23,9312600
tsp17;1;24;  6;1;24,5303600
tsp17;2; 1; 13;1; 4,5583110
tsp17;2; 1; 10;1; 5,1741640
tsp17;2; 1;  5;1; 5,7409630
tsp17;2; 1;  2;1; 8,4404160
tsp17;2; 1;  7;1; 8,8559250
tsp17;2; 1;  8;1; 9,3074740
tsp17;2; 1; 14;1; 9,9391230
tsp17;2; 1;  0;1;10,4568600
tsp17;2; 1;  1;1;11,0398900
tsp17;2; 1; 11;1;11,4223300
tsp17;2; 1; 15;1;11,7731300
tsp17;2; 1; 16;1;12,2561300
tsp17;2; 1;  4;1;13,2393200
tsp17;2; 1;  9;1;13,6072800
tsp17;2; 1; 19;1;14,0219000
tsp17;2; 1; 18;1;14,4383900
tsp17;2; 1; 12;1;14,6883400
tsp17;2; 1;  6;1;15,3561600
tsp17;2; 1; 17;1;15,9389300
tsp17;2; 1;  3;1;16,2393000
tsp17;2; 1; 13;1;17,0376900
tsp17;2; 2; 15;1; 3,4690930
tsp17;2; 2;  4;1; 4,7342110
tsp17;2; 2;  3;1; 5,1682890
tsp17;2; 2;  6;1; 6,9339410
tsp17;2; 2; 12;1; 7,4006310
tsp17;2; 2; 19;1; 7,9510650
tsp17;2; 2;  1;1; 8,5510860
tsp17;2; 2;  7;1; 9,1827550
tsp17;2; 2;  2;1; 9,8487470
tsp17;2; 2; 14;1;10,4500900
tsp17;2; 2;  5;1;11,6995100
tsp17;2; 2; 10;1;12,2333900
tsp17;2; 2; 18;1;12,6816800
tsp17;2; 2;  0;1;13,2662500
tsp17;2; 2; 13;1;13,5834900
tsp17;2; 2; 17;1;14,1825000
tsp17;2; 2; 11;1;14,4312600
tsp17;2; 2;  8;1;15,5316300
tsp17;2; 2;  9;1;15,9488400
tsp17;2; 2; 16;1;16,2812700
tsp17;2; 2; 15;1;17,5988800
tsp17;2; 3;  5;1; 1,5410460
tsp17;2; 3;  7;1; 2,0909040
tsp17;2; 3; 10;1; 2,6392560
tsp17;2; 3;  8;1; 4,7743030
tsp17;2; 3;  4;1; 5,2052730
tsp17;2; 3; 15;1; 5,6553040
tsp17;2; 3;  2;1; 6,7232670
tsp17;2; 3; 12;1; 7,3730050
tsp17;2; 3; 13;1; 7,8388820
tsp17;2; 3; 17;1; 8,4556390
tsp17;2; 3;  9;1; 8,7567440
tsp17;2; 3;  9;0; 9,3724980
tsp17;2; 3;  9;1;10,0388000
tsp17;2; 3; 11;1;10,6556200
tsp17;2; 3; 19;1;10,9724500
tsp17;2; 3; 14;1;11,4393700
tsp17;2; 3;  3;1;12,0381200
tsp17;2; 3;  0;1;12,4047000
tsp17;2; 3; 16;1;13,0716900
tsp17;2; 3;  1;1;13,7884700
tsp17;2; 3; 18;1;14,1538400
tsp17;2; 3;  6;1;14,6877100
tsp17;2; 3;  5;1;15,3367900
tsp17;2; 4; 16;1; 1,6650660
tsp17;2; 4; 14;1; 2,2481270
tsp17;2; 4;  3;1; 3,7310520
tsp17;2; 4;  7;1; 4,4473380
tsp17;2; 4; 18;1; 5,8651810
tsp17;2; 4;  6;1; 6,4804690
tsp17;2; 4;  8;1; 7,3972590
tsp17;2; 4;  1;1; 7,9142460
tsp17;2; 4; 10;1; 8,3632790
tsp17;2; 4; 15;1; 8,9805410
tsp17;2; 4;  2;1; 9,6301630
tsp17;2; 4;  9;1;10,7291000
tsp17;2; 4; 13;1;11,1285100
tsp17;2; 4; 11;1;11,3961100
tsp17;2; 4;  5;1;11,7134800
tsp17;2; 4; 19;1;12,1802200
tsp17;2; 4;  0;1;12,6284700
tsp17;2; 4; 17;1;13,2969000
tsp17;2; 4;  4;1;13,6782000
tsp17;2; 4; 12;1;14,4945000
tsp17;2; 4; 16;1;15,7621700
tsp17;2; 5;  1;1; 2,9956360
tsp17;2; 5;  7;1; 4,6286660
tsp17;2; 5;  0;1; 4,9787450
tsp17;2; 5; 18;1; 5,5950280
tsp17;2; 5; 11;1; 6,1772540
tsp17;2; 5;  2;1; 6,8439790
tsp17;2; 5;  8;1; 7,3120540
tsp17;2; 5; 16;1; 7,7603300
tsp17;2; 5;  5;1;10,7793800
tsp17;2; 5;  3;1;11,3456700
tsp17;2; 5; 12;1;11,6456000
tsp17;2; 5; 17;1;12,1102800
tsp17;2; 5; 19;1;12,4761900
tsp17;2; 5; 10;1;14,1946500
tsp17;2; 5;  9;1;14,9421600
tsp17;2; 5; 15;1;15,4599300
tsp17;2; 5; 14;1;15,9921400
tsp17;2; 5;  6;1;16,4930400
tsp17;2; 5;  4;1;16,9101500
tsp17;2; 5; 13;1;17,3262500
tsp17;2; 5;  1;1;18,5927800
tsp17;2; 6;  9;1; 3,4451140
tsp17;2; 6;100;3; 5,3616830
tsp17;2; 6;  2;1; 6,4785080
tsp17;2; 6; 11;1; 6,9111140
tsp17;2; 6; 15;1;10,1784300
tsp17;2; 6; 14;1;11,2774000
tsp17;2; 6;  6;1;11,6257600
tsp17;2; 6; 19;1;12,1768900
tsp17;2; 6;  4;1;12,4942200
tsp17;2; 6; 12;1;13,1102200
tsp17;2; 6; 13;1;13,5421300
tsp17;2; 6;  8;1;13,9602400
tsp17;2; 6; 18;1;14,5585200
tsp17;2; 6;  1;1;15,1933300
tsp17;2; 6;  3;1;15,5585600
tsp17;2; 6;  5;1;15,9923000
tsp17;2; 6; 10;1;18,5950900
tsp17;2; 6;  7;1;18,8914400
tsp17;2; 6;  9;1;19,3599300
tsp17;2; 6; 17;1;20,1421600
tsp17;2; 6;  0;1;20,5748100
tsp17;2; 6; 16;1;21,0091900
tsp17;2; 6;  2;1;22,3088200
tsp17;2; 7; 18;1; 2,2827260
tsp17;2; 7; 17;1; 3,5502820
tsp17;2; 7; 13;1; 4,0340730
tsp17;2; 7;  6;1; 4,6655960
tsp17;2; 7;  4;1; 5,0498050
tsp17;2; 7;  8;1; 5,5830990
tsp17;2; 7;  7;1; 5,8838650
tsp17;2; 7;  1;1; 6,8166730
tsp17;2; 7; 16;1; 7,7168390
tsp17;2; 7;  2;1; 8,2493000
tsp17;2; 7;  9;1; 8,7490980
tsp17;2; 7; 12;1; 9,0506130
tsp17;2; 7; 19;1; 9,3146230
tsp17;2; 7;  0;1; 9,6491430
tsp17;2; 7;  5;1;10,1827000
tsp17;2; 7; 14;1;10,8157800
tsp17;2; 7; 10;1;11,2655100
tsp17;2; 7; 15;1;11,8653000
tsp17;2; 7;  3;1;12,4152600
tsp17;2; 7; 11;1;12,6807200
tsp17;2; 7; 18;1;22,7638400
tsp17;2; 8; 18;1; 3,0039790
tsp17;2; 8; 12;1; 4,2548220
tsp17;2; 8;  4;1; 4,5389820
tsp17;2; 8;  6;1; 4,8538550
tsp17;2; 8;  2;1; 5,8217120
tsp17;2; 8;  9;1; 6,6891290
tsp17;2; 8;  5;1; 7,1381800
tsp17;2; 8; 10;1; 7,8372190
tsp17;2; 8;  0;1; 8,7041590
tsp17;2; 8; 19;1; 9,0029140
tsp17;2; 8;  7;1;11,4526200
tsp17;2; 8; 16;1;14,5867700
tsp17;2; 8; 13;1;15,0358100
tsp17;2; 8;  1;1;16,8361700
tsp17;2; 8;  8;1;17,4024600
tsp17;2; 8;  3;1;17,8013200
tsp17;2; 8; 11;1;18,1019900
tsp17;2; 8; 15;1;18,5362100
tsp17;2; 8; 17;1;19,1683500
tsp17;2; 8;100;3;23,0009900
tsp17;2; 8; 18;1;24,1513300
tsp17;2; 8;  1;1;25,2165300
tsp17;2; 8; 13;1;26,1675400
tsp17;2; 8; 16;1;27,2675200
tsp17;2; 8; 19;1;28,0504700
tsp17;2; 8;  7;1;28,6004000
tsp17;2; 8; 11;1;29,0507700
tsp17;2; 8; 15;1;30,4843900
tsp17;2; 8; 10;1;31,6164400
tsp17;2; 8;  9;1;32,3165200
tsp17;2; 8;  2;1;32,7316700
tsp17;2; 8;  4;1;33,3493200
tsp17;2; 9;  7;1; 1,9784470
tsp17;2; 9; 12;1; 2,4960440
tsp17;2; 9; 12;0; 3,1115340
tsp17;2; 9; 12;1; 4,3788990
tsp17;2; 9;  0;1; 4,8792300
tsp17;2; 9; 14;1; 5,9462280
tsp17;2; 9; 15;1; 6,6941870
tsp17;2; 9; 16;1; 7,1288380
tsp17;2; 9; 13;1; 7,9273190
tsp17;2; 9; 19;1; 8,6938040
tsp17;2; 9;  1;1; 9,0116810
tsp17;2; 9;  8;1; 9,4277270
tsp17;2; 9; 11;1;11,0106900
tsp17;2; 9;  4;1;11,4779700
tsp17;2; 9; 17;1;11,8264500
tsp17;2; 9;  9;1;12,1274900
tsp17;2; 9;  5;1;12,8281500
tsp17;2; 9; 10;1;13,2939200
tsp17;2; 9; 10;0;16,8596500
tsp17;2; 9;  3;1;17,7768800
tsp17;2; 9; 18;1;18,7598000
tsp17;2; 9;  2;1;19,9262700
tsp17;2; 9;  6;1;20,4082000
tsp17;2; 9; 10;1;20,7761000
tsp17;2; 9;  7;1;22,1591700
tsp17;2;10;  3;1; 2,0738720
tsp17;2;10;  3;0; 6,1076350
tsp17;2;10; 11;1; 7,3560450
tsp17;2;10;100;3; 8,4556160
tsp17;2;10;  3;1; 9,1219860
tsp17;2;10; 11;1; 9,5389630
tsp17;2;10;  1;1;10,3389100
tsp17;2;10; 10;1;10,9732000
tsp17;2;10;  6;1;11,5215500
tsp17;2;10;100;3;12,6563500
tsp17;2;10;  3;1;13,2066700
tsp17;2;10; 11;1;14,5547800
tsp17;2;10;  9;1;15,1548300
tsp17;2;10;  1;1;15,9033000
tsp17;2;10; 10;1;16,3210400
tsp17;2;10;  6;1;16,9361300
tsp17;2;10;  8;1;17,6043800
tsp17;2;10; 16;1;18,0871900
tsp17;2;10; 19;1;18,3702900
tsp17;2;10; 18;1;18,9035300
tsp17;2;10; 14;1;20,0201700
tsp17;2;10; 12;1;20,8032200
tsp17;2;10;  2;1;21,1031700
tsp17;2;10; 13;1;21,3689400
tsp17;2;10;  5;1;21,7200800
tsp17;2;10; 17;1;22,3704500
tsp17;2;10;  4;1;23,2521700
tsp17;2;10;  0;1;23,8695000
tsp17;2;10;  7;1;24,5359500
tsp17;2;10; 15;1;25,3695100
tsp17;2;10;  3;1;26,5860800
tsp17;2;11;  3;1; 2,0670590
tsp17;2;11;  1;1; 2,6853750
tsp17;2;11; 14;1; 3,2517890
tsp17;2;11; 16;1; 3,7692790
tsp17;2;11; 13;1; 4,0662840
tsp17;2;11; 19;1; 4,6506690
tsp17;2;11; 10;1; 5,1166040
tsp17;2;11;  4;1; 5,4669040
tsp17;2;11;  0;1; 5,8493730
tsp17;2;11;  5;1; 6,1336360
tsp17;2;11;  7;1; 6,7832490
tsp17;2;11; 12;1; 7,2494280
tsp17;2;11; 11;1; 7,5834350
tsp17;2;11;  8;1; 8,1823620
tsp17;2;11;  9;1; 9,1665500
tsp17;2;11;  6;1; 9,5332360
tsp17;2;11; 18;1;10,3995100
tsp17;2;11; 17;1;10,9494800
tsp17;2;11; 15;1;11,4828900
tsp17;2;11;  2;1;11,8002000
tsp17;2;11;  3;1;12,6493900
tsp17;2;12; 16;1; 1,8457150
tsp17;2;12; 17;1; 3,5772740
tsp17;2;12;  7;1; 4,1961860
tsp17;2;12;  5;1; 4,5622410
tsp17;2;12;100;3; 5,9114610
tsp17;2;12;  4;1; 7,2283590
tsp17;2;12; 12;1; 7,6780740
tsp17;2;12; 14;1; 8,4111210
tsp17;2;12;  3;1; 8,6932510
tsp17;2;12; 11;1; 8,9934650
tsp17;2;12; 19;1; 9,5440670
tsp17;2;12;  6;1;10,1106100
tsp17;2;12;  8;1;10,4596800
tsp17;2;12;  9;1;10,7262300
tsp17;2;12;  2;1;11,1948700
tsp17;2;12; 15;1;12,0758100
tsp17;2;12;  1;1;12,4942300
tsp17;2;12; 18;1;14,5269800
tsp17;2;12;  0;1;15,2770300
tsp17;2;12; 13;1;15,8421900
tsp17;2;12; 10;1;16,2584500
tsp17;2;12;  5;1;16,9093700
tsp17;2;12; 17;1;17,4082300
tsp17;2;12;  7;1;17,7428800
tsp17;2;12; 16;1;18,1911300
tsp17;2;12;  4;1;18,7593900
tsp17;2;13;  2;1; 2,6631740
tsp17;2;13; 14;1; 3,6474570
tsp17;2;13; 11;1; 4,2961120
tsp17;2;13; 13;1; 4,6949730
tsp17;2;13;  3;1; 4,9949150
tsp17;2;13;  0;1; 5,5963590
tsp17;2;13; 10;1; 6,0621300
tsp17;2;13; 19;1; 6,3280140
tsp17;2;13; 15;1; 6,8461840
tsp17;2;13;  7;1; 7,9790460
tsp17;2;13; 12;1; 8,2622240
tsp17;2;13; 18;1; 8,9787290
tsp17;2;13;  5;1; 9,5608250
tsp17;2;13;  1;1; 9,9939980
tsp17;2;13;  6;1;10,5771300
tsp17;2;13;  9;1;11,1282000
tsp17;2;13;  8;1;11,6789800
tsp17;2;13;  4;1;12,3442600
tsp17;2;13; 17;1;13,0950900
tsp17;2;13; 16;1;13,6099400
tsp17;2;13;  2;1;14,2942300
tsp17;2;14;  3;1; 2,0450210
tsp17;2;14; 12;1; 2,5625920
tsp17;2;14; 11;1; 3,2283860
tsp17;2;14;  6;1; 3,8766210
tsp17;2;14; 10;1; 4,3275680
tsp17;2;14;  9;1; 4,9111290
tsp17;2;14;  1;1; 5,3430480
tsp17;2;14;  5;1; 5,6941570
tsp17;2;14;  4;1; 5,9940800
tsp17;2;14; 18;1; 6,4927790
tsp17;2;14; 19;1; 6,7769550
tsp17;2;14;  0;1; 7,1615330
tsp17;2;14; 14;1; 8,6930810
tsp17;2;14; 17;1; 9,1601220
tsp17;2;14;  7;1; 9,6099430
tsp17;2;14; 15;1;10,0586900
tsp17;2;14; 15;0;10,4430100
tsp17;2;14; 15;1;11,1110800
tsp17;2;14;  8;1;11,9418500
tsp17;2;14;  2;1;12,2416000
tsp17;2;14; 13;1;12,6427100
tsp17;2;14; 16;1;13,1926000
tsp17;2;14;  3;1;13,8424600
tsp17;2;15; 19;1; 1,4905820
tsp17;2;15; 15;1; 1,7904470
tsp17;2;15; 12;1; 2,3401490
tsp17;2;15;  2;1; 2,6757700
tsp17;2;15;  9;1; 3,1225400
tsp17;2;15;  6;1; 3,6574250
tsp17;2;15;  7;1; 4,0062140
tsp17;2;15;  4;1; 4,5905000
tsp17;2;15; 14;1; 5,0388370
tsp17;2;15; 17;1; 5,3387030
tsp17;2;15;  3;1; 5,8910560
tsp17;2;15;  8;1; 6,8058010
tsp17;2;15; 16;1; 7,2737270
tsp17;2;15;  0;1; 7,7056310
tsp17;2;15;  1;1; 9,0387060
tsp17;2;15; 11;1; 9,6219220
tsp17;2;15; 10;1;10,3401000
tsp17;2;15;  5;1;10,6721900
tsp17;2;15; 18;1;11,2382300
tsp17;2;15; 13;1;12,2040500
tsp17;2;15; 19;1;13,4549000
tsp17;2;16;  9;1; 1,5180630
tsp17;2;16; 19;1; 2,3835870
tsp17;2;16; 14;1; 3,2017480
tsp17;2;16;  4;1; 3,4837190
tsp17;2;16; 10;1; 3,9658430
tsp17;2;16;  0;1; 4,5339390
tsp17;2;16;  6;1; 5,9821780
tsp17;2;16; 16;1; 6,5499380
tsp17;2;16;  1;1; 6,8517070
tsp17;2;16;  5;1; 7,6669350
tsp17;2;16; 18;1; 8,1998900
tsp17;2;16; 12;1; 8,6161460
tsp17;2;16;  3;1; 9,2328170
tsp17;2;16; 17;1; 9,6665040
tsp17;2;16; 11;1;10,7494400
tsp17;2;16;  8;1;11,0478300
tsp17;2;16;  2;1;12,2151900
tsp17;2;16;  2;0;14,3817600
tsp17;2;16; 13;1;15,3822100
tsp17;2;16;  7;1;15,9151300
tsp17;2;16; 15;1;16,3134800
tsp17;2;16;  2;1;16,7136000
tsp17;2;16;  9;1;17,3645700
tsp17;2;16;  9;0;34,4458400
tsp17;2;16;  2;0;36,3610800
tsp17;2;16;  2;1;38,8103500
tsp17;2;16;  9;1;39,6092500
tsp17;2;17; 11;1; 1,3164600
tsp17;2;17;  5;1; 1,9804880
tsp17;2;17; 13;1; 2,3471720
tsp17;2;17; 18;1; 5,2303010
tsp17;2;17;  4;1; 5,5634270
tsp17;2;17;  7;1; 5,8480830
tsp17;2;17;  6;1; 6,2797660
tsp17;2;17; 19;1; 6,6982120
tsp17;2;17; 10;1; 7,1309470
tsp17;2;17;  8;1; 7,9636760
tsp17;2;17;  0;1; 8,5471920
tsp17;2;17;  1;1; 9,5481910
tsp17;2;17; 14;1; 9,8654230
tsp17;2;17; 16;1;10,5322200
tsp17;2;17; 15;1;11,2642500
tsp17;2;17;  9;1;11,6633000
tsp17;2;17; 17;1;12,2470000
tsp17;2;17;  3;1;12,6629400
tsp17;2;17;  2;1;13,1964000
tsp17;2;17; 12;1;13,6632600
tsp17;2;17; 11;1;14,2630400
tsp17;2;18; 15;1; 1,4682160
tsp17;2;18; 19;1; 2,0017090
tsp17;2;18;  4;1; 2,8520320
tsp17;2;18; 12;1; 3,1171190
tsp17;2;18;  3;1; 3,5015140
tsp17;2;18;  2;1; 3,8511920
tsp17;2;18; 17;1; 4,3188510
tsp17;2;18;  5;1; 4,7197490
tsp17;2;18;  7;1; 5,2677920
tsp17;2;18; 10;1; 5,8006630
tsp17;2;18; 11;1; 6,1332890
tsp17;2;18;  9;1; 6,4331700
tsp17;2;18;  6;1; 7,2173650
tsp17;2;18; 14;1; 7,4830470
tsp17;2;18;  1;1; 8,0341260
tsp17;2;18; 13;1; 8,9338070
tsp17;2;18; 18;1; 9,3006570
tsp17;2;18;  0;1;10,2836400
tsp17;2;18;  8;1;10,8836500
tsp17;2;18; 16;1;11,1504800
tsp17;2;18; 15;1;11,6833400
tsp17;2;19; 15;1; 3,9995690
tsp17;2;19; 12;1; 4,7996030
tsp17;2;19; 10;1; 5,3314700
tsp17;2;19;  1;1; 6,5827100
tsp17;2;19; 13;1; 7,0156360
tsp17;2;19; 14;1; 7,6152990
tsp17;2;19;  9;1; 8,3307840
tsp17;2;19; 19;1; 8,8496690
tsp17;2;19;  2;1; 9,8148690
tsp17;2;19; 16;1;10,1479900
tsp17;2;19;  0;1;10,5972500
tsp17;2;19; 18;1;10,9304600
tsp17;2;19;  6;1;11,5313700
tsp17;2;19;  7;1;11,8143100
tsp17;2;19;  8;1;12,1149300
tsp17;2;19;  3;1;12,6812500
tsp17;2;19; 17;1;13,3976400
tsp17;2;19; 11;1;13,6139100
tsp17;2;19;  5;1;14,0149200
tsp17;2;19;  4;1;14,3315600
tsp17;2;19; 15;1;14,8804600
tsp17;2;20;  4;1; 4,0131070
tsp17;2;20;  8;1; 5,1293720
tsp17;2;20; 15;1; 5,8124200
tsp17;2;20;  2;1; 6,4612690
tsp17;2;20; 11;1; 6,7780420
tsp17;2;20; 18;1; 7,2122230
tsp17;2;20; 16;1; 7,7612800
tsp17;2;20; 17;1; 8,3475820
tsp17;2;20;  7;1; 8,6795100
tsp17;2;20;  6;1; 9,0122200
tsp17;2;20;  3;1; 9,4293770
tsp17;2;20;  0;1;10,4939200
tsp17;2;20; 13;1;11,6615900
tsp17;2;20; 19;1;12,2445900
tsp17;2;20; 12;1;12,7941800
tsp17;2;20; 14;1;13,5770300
tsp17;2;20; 10;1;14,1276500
tsp17;2;20;  5;1;14,4099000
tsp17;2;20;  1;1;15,3609200
tsp17;2;20;  9;1;15,9099700
tsp17;2;20;  4;1;16,7437400
tsp17;2;21;  6;1; 1,9696660
tsp17;2;21; 15;1; 2,3866270
tsp17;2;21;  4;1; 4,6522140
tsp17;2;21;  1;1; 5,0198140
tsp17;2;21; 14;1; 5,5687450
tsp17;2;21;  3;1; 5,9514310
tsp17;2;21; 19;1; 6,4029540
tsp17;2;21; 16;1; 6,9513400
tsp17;2;21; 17;1; 7,3520130
tsp17;2;21; 10;1; 7,6524730
tsp17;2;21;  0;1; 8,2852690
tsp17;2;21; 11;1; 8,8349690
tsp17;2;21; 12;1;10,0508600
tsp17;2;21;  8;1;10,6856100
tsp17;2;21;  2;1;11,3184000
tsp17;2;21;  7;1;11,7514200
tsp17;2;21;  9;1;12,1502900
tsp17;2;21;  5;1;12,6332900
tsp17;2;21; 18;1;13,1171600
tsp17;2;21; 13;1;13,6506200
tsp17;2;21;  6;1;14,2502900
tsp17;2;22; 16;1; 1,7265210
tsp17;2;22; 11;1; 2,1257320
tsp17;2;22;  3;1; 2,9108920
tsp17;2;22; 19;1; 4,1600070
tsp17;2;22;  0;1; 4,5609210
tsp17;2;22; 14;1; 4,9268990
tsp17;2;22;  9;1; 5,4264140
tsp17;2;22;  2;1; 5,7435000
tsp17;2;22; 18;1; 6,3092800
tsp17;2;22; 15;1; 8,5754800
tsp17;2;22;  1;1; 9,2751480
tsp17;2;22;  8;1; 9,7089250
tsp17;2;22; 17;1;10,3584800
tsp17;2;22;  6;1;10,7740700
tsp17;2;22;  7;1;11,4913900
tsp17;2;22; 12;1;11,8581200
tsp17;2;22;  5;1;12,1581200
tsp17;2;22; 10;1;12,8082900
tsp17;2;22; 13;1;13,0736300
tsp17;2;22; 13;0;15,8904400
tsp17;2;22; 13;1;16,4750100
tsp17;2;23; 10;1; 3,0652310
tsp17;2;23; 14;1; 3,6643830
tsp17;2;23;  0;1; 4,1461870
tsp17;2;23;  9;1; 4,8472710
tsp17;2;23; 13;1; 5,3959120
tsp17;2;23;  6;1; 5,8970410
tsp17;2;23;  5;1; 6,2636340
tsp17;2;23;  8;1; 6,9803660
tsp17;2;23; 19;1; 7,2122190
tsp17;2;23;  4;1; 7,6785850
tsp17;2;23;  7;1; 8,0452540
tsp17;2;23; 11;1; 8,2954520
tsp17;2;23; 15;1; 8,7964820
tsp17;2;23;  1;1; 9,2467730
tsp17;2;23; 18;1; 9,5298040
tsp17;2;23; 17;1;10,1805000
tsp17;2;23;  3;1;10,7127600
tsp17;2;23;  2;1;11,1960300
tsp17;2;23; 16;1;11,7460500
tsp17;2;23; 12;1;12,0796800
tsp17;2;23; 10;1;12,7290400
tsp17;2;24;  5;1; 1,7630420
tsp17;2;24; 11;1; 2,8474080
tsp17;2;24; 15;1; 3,2656020
tsp17;2;24;  0;1; 3,7328950
tsp17;2;24;  8;1; 4,2147370
tsp17;2;24; 12;1; 4,5295140
tsp17;2;24; 16;1; 5,2138250
tsp17;2;24; 14;1; 5,8971630
tsp17;2;24;  9;1; 6,3457150
tsp17;2;24;  3;1; 6,6957700
tsp17;2;24;  1;1; 6,9623260
tsp17;2;24; 17;1; 7,2639920
tsp17;2;24;  2;1; 7,5635950
tsp17;2;24;  6;1; 7,8974950
tsp17;2;24;  4;1; 8,3291210
tsp17;2;24; 13;1; 9,0630210
tsp17;2;24; 18;1; 9,4959090
tsp17;2;24; 10;1;10,0631800
tsp17;2;24; 19;1;10,4794900
tsp17;2;24;  7;1;10,9946700
tsp17;2;24;  5;1;11,4448300
tsp17;3; 1;  9;1; 2,5736690
tsp17;3; 1;  4;1; 3,1731800
tsp17;3; 1; 10;1; 3,6551700
tsp17;3; 1; 18;1; 4,1230850
tsp17;3; 1;  8;1; 4,6879730
tsp17;3; 1; 13;1; 5,1890680
tsp17;3; 1; 17;1; 5,7544360
tsp17;3; 1;  6;1; 6,2058560
tsp17;3; 1;  0;1; 7,6218030
tsp17;3; 1;  3;1; 8,0042000
tsp17;3; 1; 12;1; 8,6549970
tsp17;3; 1; 15;1; 9,1380600
tsp17;3; 1; 16;1; 9,9390370
tsp17;3; 1;  1;1;11,4380400
tsp17;3; 1; 11;1;12,2712500
tsp17;3; 1; 11;0;12,6365800
tsp17;3; 1; 11;1;13,0379200
tsp17;3; 1; 19;1;13,6203900
tsp17;3; 1;  5;1;13,9212300
tsp17;3; 1;  7;1;14,3042400
tsp17;3; 1; 14;1;14,6039400
tsp17;3; 2; 13;1; 4,0516780
tsp17;3; 2;  4;1; 5,4176140
tsp17;3; 2;  4;0; 7,6000860
tsp17;3; 2; 17;1; 8,1000060
tsp17;3; 2;  4;1; 8,5997960
tsp17;3; 2;  3;1; 9,0821110
tsp17;3; 2;  9;1; 9,8515320
tsp17;3; 2; 19;1;10,3682400
tsp17;3; 2;  0;1;10,9495000
tsp17;3; 2; 16;1;11,3152900
tsp17;3; 2;  5;1;11,7999300
tsp17;3; 2;  6;1;12,2166700
tsp17;3; 2; 12;1;12,9313500
tsp17;3; 2;  8;1;13,4986800
tsp17;3; 2; 15;1;13,9991400
tsp17;3; 2;  1;1;14,7817600
tsp17;3; 2; 14;1;15,5818500
tsp17;3; 2; 10;1;15,9329300
tsp17;3; 2; 10;0;19,1477300
tsp17;3; 2; 14;0;19,7643600
tsp17;3; 2; 18;1;20,4983200
tsp17;3; 2; 14;1;22,4964600
tsp17;3; 2; 10;1;22,8132500
tsp17;3; 2; 11;1;23,3634700
tsp17;3; 2;  2;1;23,7304000
tsp17;3; 2;  7;1;25,8633100
tsp17;3; 2; 13;1;26,6467900
tsp17;3; 3;  2;1; 1,6113430
tsp17;3; 3; 14;1; 2,3780630
tsp17;3; 3; 13;1; 3,3778990
tsp17;3; 3; 11;1; 4,7609630
tsp17;3; 3;  4;1; 5,2794690
tsp17;3; 3;  9;1; 5,7439920
tsp17;3; 3;  5;1; 6,5603560
tsp17;3; 3;  7;1; 7,1104200
tsp17;3; 3;  8;1; 7,5259170
tsp17;3; 3; 18;1; 8,0092660
tsp17;3; 3; 17;1; 8,6100980
tsp17;3; 3; 19;1; 9,0589680
tsp17;3; 3; 12;1; 9,3266370
tsp17;3; 3; 10;1; 9,8254950
tsp17;3; 3; 16;1;10,3598400
tsp17;3; 3;  6;1;10,8442700
tsp17;3; 3;  1;1;11,1945600
tsp17;3; 3;  0;1;11,5613300
tsp17;3; 3;  3;1;12,1752100
tsp17;3; 3;  3;0;14,8088500
tsp17;3; 3;  0;0;17,5918100
tsp17;3; 3;100;3;19,3420000
tsp17;3; 3;  2;1;20,2085300
tsp17;3; 3; 14;1;20,6067800
tsp17;3; 3; 15;1;21,0575700
tsp17;3; 3; 13;1;21,3910800
tsp17;3; 3; 11;1;21,9415800
tsp17;3; 3;  4;1;22,5075800
