id,v,w,p,c,pID,instanceNumber,block,trial,answer,correct,timeSpent,randomYes.1.Left.No.Right.Yes.,xyCoordinates,error,type,sol,phaseT,ExpVersion,propagations,decisions,totalValues,totalWeights,nCapacity,nProfit,nSolutions,opt_profit,nProfit_opt,dist_opt_p,n_dist_opt_p,ICexpost
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be15,49,3,8,0,1,2.001076,1,"(7,0.5)(4.5,0.5)(0.5,3)(1,6)(7,3)(8,5.5)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be24,49,1,18,0,1,2.001781,1,"(0.5,1)(8,5.5)(0.5,6)(7.5,0.5)(1.5,4)(4.5,6)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be21,49,1,20,0,1,2.001393,1,"(6.5,0.5)(4.5,6)(0,1.5)(2,6)(8,3)(7,6)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be30,49,1,4,0,1,2.00137,0,"(5,0.5)(1.5,2.5)(2,6)(8,5.5)(8,3)(8,0.5)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be16,49,1,4,0,1,2.002964,1,"(7.5,4.5)(0.5,4.5)(6,0.5)(1.5,1.5)(5.5,5.5)(3.5,0.5)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be17,49,1,10,0,1,2.000405,0,"(4.5,6)(6.5,2.5)(1.5,2.5)(5,0.5)(8,5.5)(1.5,6)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be22,49,1,7,0,1,2.003915,1,"(7.5,3)(1.5,2)(0,4.5)(4.5,6)(7.5,1)(2,6)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be31,49,1,24,0,1,2.004394,0,"(0,1)(7.5,2.5)(6,6)(0,5)(3.5,0.5)(2,6)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be28,49,3,7,0,1,2.001263,0,"(1,3)(5,6)(6,1)(7,5)(0.5,5.5)(3.5,0.5)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be18,49,1,17,0,1,2.002414,1,"(0,1)(6,5.5)(7,2)(2.5,0.5)(0,6)(0,3.5)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
44-0.43-0.89,"19,34,26,13,31,44","26,46,23,36,39,44",148,92,be26,49,1,14,0,1,2.000105,1,"(6.5,5)(6.5,2)(4,0.5)(0.5,4)(0.5,6)(0,0.5)",NA,5,0,0,V4,97,0,167,214,0.42990654205607476,0.8862275449101796,0,78,0.46706586826347307,70,0.41916167664670656,0.41916167664670656
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be18,25,2,2,1,0,2.001265,1,"(6.5,5)(0.5,0.5)(3.5,6)(8,2)(4.5,0.5)(1,3.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be30,25,1,1,0,1,2.000021,1,"(0.5,1)(1.5,5)(8,4)(7.5,1.5)(1.5,3)(4.5,0.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be16,25,2,16,1,0,2.004526,1,"(1.5,2.5)(2.5,6)(7.5,4)(0,6)(6.5,1.5)(4.5,6)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be17,25,2,5,0,1,2.000093,1,"(8,6)(3.5,0.5)(6,5.5)(0,5.5)(8,2)(6,1)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be25,25,2,2,0,1,2.003224,0,"(3.5,0.5)(2,4.5)(6,0.5)(6.5,6)(8,3.5)(0.5,0.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be15,25,3,10,0,1,2.003548,0,"(5.5,0.5)(1.5,3)(1,6)(8,0.5)(6.5,6)(0,0.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be26,25,2,6,0,1,2.002486,1,"(6.5,0.5)(6.5,6)(0,4)(4,0.5)(7,3)(4,6)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be29,25,1,5,0,1,2.0011,0,"(7,1)(1.5,0.5)(1.5,5)(4,0.5)(4,6)(7,6)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be24,25,1,23,0,1,2.001513,1,"(0.5,4)(7,4.5)(5.5,0.5)(1,1)(2,6)(7.5,2)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be21,25,3,23,0,1,2.00184,0,"(0,1.5)(2,0.5)(8,1)(1,5)(4.5,0.5)(6.5,6)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be20,25,1,23,0,1,2.003215,1,"(6.5,2)(1,6)(0.5,4)(5,6)(0,1)(8,5.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be32,25,3,15,0,1,2.001364,1,"(6.5,6)(8,2)(0.5,6)(3.5,6)(0.5,1)(3,0.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be27,25,1,14,0,1,2.000341,0,"(2,6)(1,2)(7.5,4)(0,4.5)(6.5,1.5)(4,0.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be28,25,1,16,0,1,2.002021,0,"(7,1)(6.5,3)(6.5,5.5)(1.5,3.5)(3,6)(1.5,1)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be22,25,3,4,0,1,2.004357,1,"(4,6)(0,2)(2,6)(6.5,4.5)(3.5,0.5)(0,4)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be31,25,1,21,0,1,2.003837,0,"(1.5,2.5)(7.5,1)(8,6)(8,3.5)(2,5.5)(4.5,6)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be23,25,2,7,0,1,2.002657,0,"(0.5,0.5)(1.5,4.5)(6.5,3)(7,6)(6,0.5)(0,2.5)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be14,25,2,6,0,1,2.000507,1,"(0.5,6)(6,5)(4,6)(1.5,2)(3.5,0.5)(6,1)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be19,25,2,16,0,1,2.000641,0,"(0.5,5.5)(7,3.5)(1.5,1.5)(3.5,6)(7.5,1)(7,6)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
49-0.41-0.64,"16,13,29,29,33,34","40,10,40,39,27,22",98,72,be33,25,3,7,0,1,2.000616,0,"(1,6)(7.5,3.5)(7,0.5)(0.5,2.5)(5,6)(8,6)",NA,3,0,1,V4,331,2,154,178,0.4044943820224719,0.6363636363636364,0,80,0.5194805194805194,18,0.11688311688311688,0.11688311688311688
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be14,48,3,14,0,1,2.001474,0,"(8,2)(7,6)(1,3)(1,5.5)(6,0.5)(4,0.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be28,48,2,22,0,1,2.00418,1,"(2.5,5.5)(1.5,1.5)(7,1)(6.5,4.5)(3.5,0.5)(0,4)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be33,48,1,18,0,1,2.001741,1,"(2,0.5)(7,4)(0,3)(2,5.5)(4.5,6)(7.5,0.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be24,48,3,3,0,1,2.000706,0,"(6.5,2.5)(5.5,0.5)(0.5,3.5)(4.5,6)(0,0.5)(2,0.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be16,48,1,1,0,1,2.005398,1,"(3.5,0.5)(8,2)(7.5,5)(0,4.5)(6.5,1)(3,6)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be25,48,2,10,0,1,2.00359,0,"(0,4.5)(6,0)(7.5,4)(2,6)(1.5,1)(8,1.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be19,48,2,10,0,1,2.002373,1,"(7.5,4)(0,0)(1,5.5)(4,0.5)(4,6)(0,2.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be20,48,3,5,0,1,2.00134,1,"(6,1.5)(1,6)(0,4)(7,5)(8,0.5)(2,1)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be15,48,2,20,0,1,2.000262,1,"(8,5.5)(2,6)(1.5,3.5)(1.5,0.5)(7.5,1.5)(0,6)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be27,48,2,20,0,1,2.000169,1,"(1.5,0.5)(0,2)(4.5,0.5)(8,2)(0.5,5.5)(7.5,4.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be26,48,3,6,0,1,2.002175,1,"(6,5)(3.5,0.5)(1,3.5)(2,6)(8,5)(7.5,1)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be18,48,2,13,0,1,2.004636,0,"(1.5,1)(2,5)(7.5,2)(6,6)(0,3.5)(5,0.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be32,48,2,13,0,1,2.000699,1,"(2,5)(7.5,3.5)(7,1)(1,1)(0,5)(4,0.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be22,48,1,13,0,1,2.004518,0,"(0.5,5.5)(2,0.5)(7,5.5)(8,2)(5.5,0.5)(0,3)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be30,48,1,15,0,1,2.003494,0,"(0.5,4)(0.5,2)(7.5,5)(3,0.5)(3.5,6)(6.5,1)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be31,48,1,22,0,1,2.00389,0,"(7,4)(3,5.5)(0,5)(2,0.5)(8,0.5)(5.5,0.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be17,48,3,21,0,1,2.000282,0,"(7,1.5)(5.5,5.5)(1,3.5)(3,6)(8,5)(1,1)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
51-0.41-0.87,"11,15,35,41,14,29","27,3,37,23,35,28",126,62,be29,48,3,21,0,1,2.001126,0,"(0,5)(2,5.5)(7,1)(7.5,3.5)(2,0.5)(4,0.5)",NA,5,0,0,V4,84,0,145,153,0.40522875816993464,0.8689655172413793,0,85,0.5862068965517241,41,0.2827586206896552,0.2827586206896552
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be21,68,3,5,1,1,2.002701,1,"(8,3)(1,0.5)(2.5,5.5)(0.5,5.5)(6.5,0.5)(4,1)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be22,68,2,19,1,1,2.003153,1,"(7,0.5)(0.5,4.5)(8,4)(6,6)(2.5,1)(0,1)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be24,68,3,15,1,1,2.001431,0,"(0.5,4)(0,0.5)(1.5,6)(7,2)(8,6)(5,0.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be17,68,3,13,1,1,2.00071,1,"(8,1)(0.5,4)(3,5.5)(6,5.5)(6.5,3.5)(6,1.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be16,68,3,6,1,1,2.005579,0,"(7,4.5)(1,1)(5.5,0)(5,6)(1.5,6)(7.5,0.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be15,68,1,1,1,1,2.001599,0,"(0.5,5.5)(8,4)(8,6)(8,1.5)(1,0.5)(5.5,1)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be20,68,3,17,1,1,2.004395,1,"(7.5,3)(1.5,5)(7,5.5)(0.5,3)(5,6)(3.5,0.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be26,68,2,17,1,1,2.000348,0,"(0.5,2)(6.5,0.5)(7.5,2.5)(6,5)(1,4.5)(8,5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be27,68,3,16,0,0,2.002237,0,"(7,5)(0,0.5)(5.5,0.5)(0,3)(4,6)(3,0.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be25,68,1,23,1,1,2.004541,0,"(1,4.5)(7,1.5)(6.5,5.5)(3,6)(0.5,1)(5,1)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be29,68,2,2,1,1,2.000363,0,"(1,2)(1.5,5)(6.5,1.5)(6,5)(8,4.5)(4.5,1)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be33,68,3,23,1,1,2.000593,0,"(0.5,4.5)(2,0.5)(5.5,0.5)(7,6)(8,0.5)(8,3)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be18,68,2,12,1,1,2.005247,0,"(1.5,1.5)(2,5.5)(5.5,0.5)(8,5.5)(8,3)(0,4.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be32,68,2,4,1,1,2.003411,0,"(7.5,1)(1,1.5)(1,5.5)(5.5,6)(4.5,0.5)(7.5,5.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be19,68,2,11,1,1,2.00039,0,"(0,1)(7.5,4)(3,5.5)(6,1.5)(1.5,4.5)(8,0.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be31,68,1,8,1,1,2.002601,1,"(2,6)(8,0.5)(8,5.5)(0.5,2)(0,5)(7,4)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be23,68,3,12,1,1,2.000721,1,"(1.5,5)(2,0.5)(6,1)(8,3)(8,6)(8,0.5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be14,68,3,6,1,1,2.00127,1,"(1,5.5)(7,1.5)(0,1.5)(7.5,6)(7.5,4)(2,1)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be30,68,3,12,1,1,2.001345,1,"(8,0.5)(7,4)(0.5,0)(0.5,2.5)(4,6)(0,5)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
58-0.41-0.36,"40,44,34,13,15,2","44,27,1,23,42,36",53,70,be28,68,3,13,1,1,2.003149,0,"(7.5,5.5)(0,4)(0,1)(7.5,1)(5,0.5)(5.5,6)",NA,6,1,0,V4,132,6,148,173,0.4046242774566474,0.3581081081081081,10,93,0.6283783783783784,-40,-0.2702702702702703,0.2702702702702703
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be22,47,2,15,0,1,2.002689,0,"(0,6)(7.5,5)(7.5,1.5)(5,5.5)(0,2.5)(3,0.5)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be18,47,3,22,0,1,2.003214,1,"(2,4)(7,1)(6.5,4.5)(1.5,6)(4,0.5)(1,0.5)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be29,47,2,1,0,1,2.000963,0,"(0,5)(6.5,4.5)(8,2)(3,0.5)(1,2.5)(6,1)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be28,47,1,24,0,1,2.002925,0,"(0,4)(7.5,5)(1,2)(2.5,5.5)(7,2)(4.5,6)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be16,47,2,11,0,1,2.004325,0,"(0,1.5)(6.5,3.5)(1.5,4.5)(2,1)(7,0.5)(4,6)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be30,47,1,20,0,1,2.001339,0,"(0.5,2)(3,0.5)(0.5,5.5)(7,3.5)(5.5,0.5)(3,6)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be14,47,2,18,0,1,2.001287,0,"(6.5,5)(8,0.5)(7.5,3)(3.5,6)(1,3.5)(1,1)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be17,47,1,21,0,1,2.000864,0,"(8,4.5)(7,2.5)(0,1)(5,0.5)(0.5,5)(3.5,6)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be25,47,1,6,0,1,2.00318,1,"(5,0)(7,1)(0,4.5)(7,6)(8,3.5)(3.5,6)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be20,47,2,8,0,1,2.00333,1,"(1.5,1)(7.5,2.5)(7.5,5)(1.5,3)(0.5,6)(5,6)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
59-0.43-0.9,"24,16,49,27,32,22","2,29,44,1,28,27",153,56,be19,47,3,5,0,1,2.002001,0,"(8,0)(8,3)(0,4.5)(3,0.5)(0.5,1)(2,6)",NA,5,0,0,V4,110,0,170,131,0.42748091603053434,0.9,0,100,0.5882352941176471,53,0.31176470588235294,0.31176470588235294
