pID;instanceNumber;block;trial;answer;correct;timeSpent;randomYes.1.Left.No.Right.Yes.;error;v;l;id;type;sol;nVariables;nLiterals;nClauses;ratio;phaseT;region;solution;solvetime;restarts;conflicts;decisions;propagations;clauses;literals
sat21;32;3; 8;0;0; 26,9011500;1;NA;1,3,4,1,2,5,1,2,3,2,4,5,2,3,5,1,4,5,1,4,5,1,2,5,3,4,5,2,4,5,1,2,4,1,4,5,2,3,4,1,2,5,1,3,5,2,4,5,2,4,5,1,2,4,1,2,4,1,2,5,2,3,4,2,3,5,3,4,5,1,2,3;0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1;4.8-282;4;1;5; 72;24;4,8;1;Phase Transition;1;0,000;1;1;3; 8;24;5
sat21;33;3;11;0;0; 34,8809600;1;NA;3,4,5,1,3,5,1,3,4,1,2,5,1,3,5,1,3,5,1,2,3,1,3,4,1,2,3,1,2,5,1,4,5,1,2,5,1,3,5,3,4,5,3,4,5,1,3,5,1,3,4,2,3,5,1,2,4,1,4,5,1,2,4,2,3,5,1,2,5,2,3,4,1,2,3,3,4,5,1,2,4,2,3,5,1,2,4,1,4,5,1,2,3,1,3,4,1,2,5,2,3,5,1,2,4;0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1;7.036-279;5;1;5;105;35;7,0;0;Overconstrained;1;1,342;1;3;4;10;35;5
sat21;34;1;15;0;1;110,0000000;0;NA;1,3,5,3,4,5,1,2,5,1,3,5,1,3,5,1,3,4,1,2,3,2,3,5,1,3,5,1,2,5,3,4,5,1,4,5,1,4,5,1,2,5,1,3,4,2,4,5,2,3,4,1,3,5,1,2,4,1,4,5,2,3,4,2,3,5,2,3,5,1,3,4,3,4,5,2,3,5,2,3,4,3,4,5,1,4,5,1,2,3,1,2,5,1,2,5,2,3,4,1,4,5,3,4,5;1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1;7.036-714;5;0;5;105;35;7,0;0;Overconstrained;0;1,750;1;4;3; 8;35;5
sat21;35;3; 7;0;1; 54,2702400;1;NA;1,3,5,1,3,5,1,2,3,1,3,4,3,4,5,1,2,3,1,4,5,1,2,3,3,4,5,3,4,5,1,3,5,1,3,4,2,4,5,1,3,4,1,2,4,2,3,5,1,2,4,2,3,4,1,2,5,1,2,4,2,3,4,1,2,3,1,2,3,3,4,5,2,4,5,3,4,5,2,3,4,1,4,5,2,3,5,1,2,5,1,3,4,2,3,4,1,4,5,2,3,4,1,2,4;1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1;7.036-922;5;0;5;105;35;7,0;0;Overconstrained;0;2,254;1;4;3; 8;35;5
sat21;36;4;11;0;1; 41,0428500;1;NA;1,3,5,3,4,5,3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,3,4,5,2,3,5,1,4,5,1,4,5,1,2,5,1,3,5,1,4,5,1,4,5,3,4,5,1,3,5,1,3,4,2,3,5,1,2,5,1,2,3,1,2,4,2,3,4,1,3,4,2,4,5,1,2,4,3,4,5,2,3,5,1,2,3,1,4,5,1,2,4,1,3,5,1,2,5,1,4,5,2,3,4;1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0;7.036-353;5;0;5;105;35;7,0;0;Overconstrained;0;2,257;1;4;3; 7;35;5
sat21;37;2; 7;0;1; 59,6326600;0;NA;2,4,5,3,4,5,1,2,3,1,4,5,1,3,5,1,2,3,3,4,5,2,3,5,1,3,5,1,4,5,1,4,5,1,2,5,3,4,5,2,3,4,2,3,4,1,2,5,1,2,4,1,4,5,1,2,4,2,3,5,2,3,4,1,3,5,3,4,5,1,3,5,2,4,5,1,2,4,2,3,5,1,4,5,1,2,4,1,2,5,1,3,4,1,2,5,2,3,4,1,4,5,1,2,4;1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1;7.036-192;5;0;5;105;35;7,0;0;Overconstrained;0;1,727;1;4;3; 8;35;5
sat21;38;2;11;0;1; 38,6936600;1;NA;3,4,5,1,2,3,2,3,5,1,4,5,2,3,4,1,4,5,1,4,5,1,2,5,1,3,4,1,2,5,2,3,4,2,3,5,1,3,4,2,4,5,1,2,3,1,2,4,2,3,5,1,2,4,2,3,4,1,2,4,2,3,5,1,2,3,1,2,3,1,2,3,1,3,4,2,4,5,1,3,5,3,4,5,1,4,5,1,2,4,1,2,5,1,2,5,1,3,4,2,3,5,1,2,4;0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1;7.036-726;5;0;5;105;35;7,0;0;Overconstrained;0;2,214;1;4;3;10;35;5
sat21;39;4;15;0;1; 31,2467200;1;NA;3,4,5,3,4,5,1,3,4,1,2,5,1,2,3,1,3,4,3,4,5,1,2,3,3,4,5,1,4,5,1,4,5,1,2,5,1,3,5,3,4,5,1,3,5,1,3,5,2,3,5,2,3,4,1,2,3,2,3,5,1,2,4,1,2,3,1,3,5,2,4,5,1,2,4,3,4,5,2,4,5,2,4,5,2,4,5,2,3,4,1,2,4,1,4,5,1,2,5,1,2,5,3,4,5;0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1;7.036-570;5;0;5;105;35;7,0;0;Overconstrained;0;1,165;1;4;3;10;35;5
sat21;40;2;15;0;1; 77,4043900;1;NA;1,3,5,1,2,4,1,3,4,1,2,5,1,3,5,1,2,3,2,3,5,2,4,5,1,2,5,2,3,4,1,4,5,1,4,5,2,4,5,1,4,5,1,3,5,2,3,4,2,4,5,1,3,4,1,2,3,1,2,4,2,3,4,2,3,5,1,3,5,2,4,5,3,4,5,1,3,5,2,4,5,2,3,4,1,2,3,1,2,4,1,3,4,1,2,5,2,3,5,2,3,4,1,2,4;1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1;7.036-820;5;0;5;105;35;7,0;0;Overconstrained;0;1,024;1;4;3; 8;35;5
sat21;41;3;12;0;1; 57,4520000;0;NA;2,4,5,1,4,5,1,2,5,1,3,5,1,2,3,1,3,4,1,4,5,1,4,5,2,3,4,1,4,5,1,2,3,1,3,4,1,3,5,1,4,5,3,4,5,2,3,4,2,4,5,2,3,5,1,2,4,2,3,4,2,3,5,1,2,5,1,3,4,1,2,4,1,3,5,2,4,5,2,3,4,2,3,4,3,4,5,2,3,5,2,3,5,1,2,5,1,2,5,2,3,5,3,4,5;1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1;7.036-952;5;0;5;105;35;7,0;0;Overconstrained;0;2,091;1;4;3; 9;35;5
sat21;42;3;15;0;1; 33,5998500;0;NA;3,4,5,3,4,5,1,3,5,1,3,4,1,3,5,3,4,5,2,3,4,1,4,5,1,4,5,1,4,5,1,2,3,1,3,4,1,3,5,3,4,5,1,3,4,2,4,5,2,3,5,1,2,4,2,3,5,2,4,5,2,4,5,1,2,4,2,3,4,1,2,5,1,2,5,1,2,3,1,2,3,1,2,3,2,4,5,1,2,4,2,4,5,2,3,4,1,4,5,2,3,5,1,3,4;0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1;7.036-197;5;0;5;105;35;7,0;0;Overconstrained;0;0,000;1;4;3; 7;35;5
sat21;43;4;12;0;1; 31,2309600;0;NA;3,4,5,3,4,5,1,3,4,1,3,5,1,3,5,1,2,3,2,4,5,2,3,5,1,3,5,1,4,5,1,4,5,1,3,5,1,4,5,2,4,5,1,3,5,2,4,5,1,2,3,1,2,4,2,3,5,2,3,5,2,3,5,1,2,4,2,3,4,1,2,5,1,3,4,2,4,5,1,2,4,2,4,5,1,2,4,1,2,4,1,3,4,1,2,5,2,3,5,2,3,4,1,2,4;0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1;7.036-341;5;0;5;105;35;7,0;0;Overconstrained;0;0,000;1;4;3;10;35;5
sat21;44;2;12;0;1; 22,8390100;1;NA;3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,1,4,5,2,3,4,1,4,5,1,4,5,2,4,5,2,3,4,1,2,5,1,4,5,1,2,4,2,3,5,1,2,3,2,4,5,1,2,3,2,3,5,1,3,5,2,3,4,2,4,5,1,2,4,2,4,5,2,4,5,2,3,4,3,4,5,1,2,4,2,3,5,1,3,4,1,2,4,1,2,5,1,2,5,2,3,5,2,3,4;0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0;7.036-535;5;0;5;105;35;7,0;0;Overconstrained;0;0,890;1;4;3; 8;35;5
sat21;45;1; 7;0;1;110,0000000;0;NA;1,3,5,3,4,5,1,2,5,1,2,3,1,2,5,1,4,5,2,3,5,2,3,4,1,2,5,1,4,5,2,3,4,3,4,5,1,3,5,1,3,4,2,4,5,1,2,5,1,2,4,1,4,5,1,2,4,2,3,4,1,2,5,1,2,3,1,2,4,1,2,3,3,4,5,2,4,5,2,4,5,2,3,4,1,4,5,1,2,4,2,3,5,1,3,4,2,3,5,1,4,5,2,3,4;1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0;7.036-381;5;0;5;105;35;7,0;0;Overconstrained;0;2,032;1;4;3; 7;35;5
sat21;46;1;11;0;1;110,0000000;1;NA;1,3,4,3,4,5,1,2,4,1,2,5,2,4,5,2,3,4,1,4,5,1,2,3,1,3,5,1,4,5,1,3,5,2,3,4,3,4,5,2,3,4,1,3,4,1,2,5,1,2,4,1,4,5,1,2,4,2,3,5,2,3,5,1,2,3,1,2,3,1,2,3,2,4,5,2,4,5,2,4,5,2,3,4,3,4,5,2,4,5,1,2,5,1,3,4,2,3,5,1,4,5,2,3,4;0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0;7.036-595;5;0;5;105;35;7,0;0;Overconstrained;0;0,952;1;4;3; 9;35;5
sat21;47;1;12;0;1;105,9591000;0;NA;3,4,5,3,4,5,1,2,5,1,4,5,1,2,3,1,2,3,1,2,3,1,2,5,2,3,4,1,4,5,1,2,5,1,3,5,1,3,5,3,4,5,2,3,5,2,4,5,1,2,3,1,2,4,2,3,5,1,2,4,1,2,5,1,2,5,1,2,4,1,2,3,1,2,4,1,3,5,2,4,5,2,3,5,1,2,4,1,2,5,1,4,5,2,3,5,2,3,5,3,4,5,2,4,5;0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0;7.036-330;5;0;5;105;35;7,0;0;Overconstrained;0;1,907;1;4;3; 7;35;5
sat21;48;4; 7;0;1; 58,3068200;1;NA;3,4,5,1,2,5,1,3,5,1,2,3,1,3,4,2,4,5,1,2,5,1,4,5,1,3,4,1,3,5,1,4,5,1,3,5,3,4,5,1,3,5,1,3,4,1,4,5,1,2,4,1,2,5,1,2,4,1,2,3,1,3,5,1,3,4,2,4,5,1,2,4,2,4,5,2,4,5,2,4,5,2,3,4,2,3,5,1,2,4,2,3,5,1,2,5,1,3,4,2,3,4,3,4,5;0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1;7.036-277;5;0;5;105;35;7,0;0;Overconstrained;0;0,193;1;4;3; 7;35;5
sat21;49;3; 2;1;1; 14,5103400;0;NA;2,3,5,1,4,5,1,2,5,3,4,5,1,2,4,1,2,3,1,3,5,2,3,4,1,3,5,1,2,4;1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1;2.0-279;6;1;5; 30;10;2,0;0;Underconstrained;1;5,339;1;0;5; 5;10;5
sat21;50;1;13;1;1; 87,2630400;0;NA;1,2,4,1,2,3,1,3,4,3,4,5,1,2,5,1,2,5,2,3,4,1,2,5,3,4,5,1,2,3;1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1;2.0-714;6;1;5; 30;10;2,0;0;Underconstrained;1;5,770;1;0;4; 5;10;5
sat21;51;3; 1;0;0; 22,5809200;0;NA;3,4,5,1,4,5,2,3,5,2,3,4,2,3,4,1,2,4,3,4,5,1,3,4,1,2,5,3,4,5;0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1;2.0-922;6;1;5; 30;10;2,0;0;Underconstrained;1;3,762;1;0;4; 5;10;5
sat21;52;4; 2;1;1; 55,8228800;0;NA;3,4,5,1,3,5,1,2,4,2,3,4,1,2,3,2,3,4,2,3,5,2,3,4,1,3,4,3,4,5;0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1;2.0-353;6;1;5; 30;10;2,0;0;Underconstrained;1;2,950;1;0;6; 5;10;5
sat21;53;2; 1;1;1; 36,5950900;0;NA;3,4,5,1,4,5,1,2,4,2,3,5,1,3,4,1,2,5,1,2,5,1,2,3,2,3,4,3,4,5;0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1;2.0-192;6;1;5; 30;10;2,0;0;Underconstrained;1;6,775;1;0;4; 5;10;5
sat21;54;2; 2;1;1; 93,7003300;0;NA;2,3,5,1,4,5,2,4,5,3,4,5,1,3,4,1,2,5,2,3,4,1,3,4,3,4,5,2,4,5;1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1;2.0-726;6;1;5; 30;10;2,0;0;Underconstrained;1;6,712;1;0;4; 5;10;5
sat21;55;4;13;1;1; 10,5812600;0;NA;3,4,5,1,4,5,1,4,5,1,2,5,2,3,5,2,3,5,1,2,3,1,2,5,1,4,5,1,3,5;1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1;2.0-570;6;1;5; 30;10;2,0;0;Underconstrained;1;5,005;1;1;4; 8;10;5
sat21;56;2;13;0;0; 24,9270600;1;NA;1,3,5,3,4,5,1,2,5,1,3,4,1,2,4,1,2,3,1,2,5,1,2,5,1,3,4,1,3,5;1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0;2.0-820;6;1;5; 30;10;2,0;0;Underconstrained;1;6,003;1;0;4; 5;10;5
sat21;57;3; 3;1;1; 12,3905300;1;NA;2,4,5,1,2,3,1,4,5,1,2,4,1,2,3,1,2,3,2,3,5,2,3,5,2,3,4,1,3,4;0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1;2.0-952;6;1;5; 30;10;2,0;0;Underconstrained;1;3,734;1;2;6; 8;10;5
sat21;58;3;13;1;1; 50,6096800;0;NA;1,2,4,1,3,5,1,3,5,1,3,4,1,2,4,1,2,3,1,2,5,2,3,5,2,3,5,1,2,4;1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1;2.0-197;6;1;5; 30;10;2,0;0;Underconstrained;1;6,074;1;0;4; 5;10;5
sat21;59;4; 3;0;0; 57,7228200;0;NA;3,4,5,2,3,4,1,2,3,1,3,5,1,3,4,1,2,5,2,3,4,1,2,5,2,3,5,1,2,4;0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1;2.0-341;6;1;5; 30;10;2,0;0;Underconstrained;1;4,762;1;0;4; 5;10;5
sat21;60;2; 3;1;1; 14,4194800;1;NA;3,4,5,1,3,4,1,4,5,1,3,5,1,2,3,1,2,3,2,3,4,1,3,4,1,2,5,3,4,5;1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1;2.0-535;6;1;5; 30;10;2,0;0;Underconstrained;1;6,678;1;0;5; 5;10;5
sat21;61;1; 1;1;1; 90,4741100;1;NA;1,4,5,2,4,5,1,2,5,1,2,5,1,2,4,3,4,5,2,3,4,1,4,5,2,3,5,1,2,4;1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1;2.0-381;6;1;5; 30;10;2,0;0;Underconstrained;1;3,736;1;0;4; 5;10;5
sat21;62;1; 2;1;1; 47,2883000;1;NA;2,4,5,1,3,4,1,2,5,1,3,4,1,2,4,1,3,5,3,4,5,1,3,4,1,2,3,2,3,4;1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0;2.0-595;6;1;5; 30;10;2,0;0;Underconstrained;1;5,150;1;0;5; 5;10;5
sat21;63;1; 3;1;1; 47,1098600;1;NA;1,2,4,1,2,4,3,4,5,2,3,4,1,2,4,3,4,5,1,2,3,1,3,5,2,3,4,1,2,4;1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1;2.0-330;6;1;5; 30;10;2,0;0;Underconstrained;1;2,049;1;2;5;10;10;5
sat21;64;4; 1;1;1; 24,7871900;0;NA;3,4,5,1,2,4,3,4,5,2,3,5,2,3,4,1,4,5,2,3,4,1,2,3,1,3,4,1,2,4;0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1;2.0-277;6;1;5; 30;10;2,0;0;Underconstrained;1;2,852;1;0;4; 5;10;5
sat22; 1;2; 3;1;0; 86,7514100;1;NA;2,4,5,1,2,5,1,3,5,1,2,3,1,2,5,2,3,4,1,4,5,1,4,5,2,4,5,3,4,5,1,3,5,1,3,4,2,3,4,1,2,4,2,3,4,1,3,5,1,3,4,2,4,5,1,2,4,1,2,5,1,3,4,1,2,5,1,4,5,3,4,5;1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1;4.8-45;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat22; 2;2;11;0;1;110,0000000;0;NA;3,4,5,3,4,5,1,3,5,1,3,5,1,3,4,3,4,5,2,3,5,1,3,5,1,4,5,1,2,3,2,4,5,1,4,5,3,4,5,1,3,5,2,3,5,2,3,4,1,2,5,2,3,4,1,3,5,1,3,4,2,4,5,1,2,4,1,4,5,2,3,4;0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0;4.8-89;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat22; 3;3;11;0;1; 88,1681100;1;NA;3,4,5,1,2,5,1,4,5,1,4,5,1,2,5,2,3,4,1,3,5,1,3,4,1,2,4,1,4,5,1,2,5,1,2,4,1,2,3,1,3,5,1,3,4,2,4,5,2,4,5,2,3,4,2,3,5,2,3,5,1,2,4,1,2,5,1,4,5,1,2,4;0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1;4.8-592;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 9;24;5
sat22; 4;1; 3;0;1;110,0000000;1;NA;1,3,5,3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,2,4,5,2,4,5,1,3,4,1,2,5,2,3,4,1,2,5,1,2,3,1,2,4,2,3,4,1,3,4,2,4,5,1,2,4,2,4,5,1,2,4,1,4,5,1,3,4,1,2,4,1,3,4;1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0;4.8-842;1;0;5; 72;24;4,8;1;Phase Transition;0;1,011;1;4;3; 9;24;5
sat22; 5;1;11;0;1; 66,1964100;0;NA;1,2,3,1,2,5,1,3,5,1,3,5,1,2,3,1,2,5,2,4,5,1,3,5,2,3,5,1,2,4,2,3,4,2,3,5,1,2,3,1,2,3,1,2,3,1,2,3,2,4,5,3,4,5,2,3,5,1,2,5,1,2,5,1,3,4,2,3,5,1,2,4;0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1;4.8-885;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat22; 6;4; 3;0;1; 80,4276600;0;NA;3,4,5,3,4,5,1,3,5,1,3,4,1,3,4,1,2,3,2,3,5,1,4,5,1,2,5,1,3,4,3,4,5,2,3,4,1,3,5,1,2,4,2,3,5,1,2,4,2,3,5,1,2,4,3,4,5,1,3,4,1,2,5,2,3,4,1,4,5,2,3,4;0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0;4.8-722;1;0;5; 72;24;4,8;1;Phase Transition;0;0,994;1;5;4; 9;24;5
